ID_ESTUDIO,CVE_ACUIF,ACUIFERO,NOM_ACUIF,CVE_EDO,NOM_EDO,ESTADO,
456,0842,0842 ÁLAMO CHAPO,ÁLAMO CHAPO,08,CHIHUAHUA,08 CHIHUAHUA,
456,0843,0843 BOCOYNA,BOCOYNA,08,CHIHUAHUA,08 CHIHUAHUA,
456,0844,0844 VALLE DE ZARAGOZA,VALLE DE ZARAGOZA,08,CHIHUAHUA,08 CHIHUAHUA,
456,0845,0845 SAN FELIPE DE JESÚS,SAN FELIPE DE JESÚS,08,CHIHUAHUA,08 CHIHUAHUA,
456,0846,0846 CARICHI-NONOAVA,CARICHI-NONOAVA,08,CHIHUAHUA,08 CHIHUAHUA,
456,0847,0847 LOS JUNCOS,LOS JUNCOS,08,CHIHUAHUA,08 CHIHUAHUA,
456,0848,0848 LAGUNA DE PALOMAS,LAGUNA DE PALOMAS,08,CHIHUAHUA,08 CHIHUAHUA,
456,0849,0849 LLANO DE GIGANTES,LLANO DE GIGANTES,08,CHIHUAHUA,08 CHIHUAHUA,
456,0850,0850 LAS PAMPAS,LAS PAMPAS,08,CHIHUAHUA,08 CHIHUAHUA,
456,0851,0851 RANCHO EL ASTILLERO,RANCHO EL ASTILLERO,08,CHIHUAHUA,08 CHIHUAHUA,
456,0852,0852 LAGUNA DE JACO,LAGUNA DE JACO,08,CHIHUAHUA,08 CHIHUAHUA,
456,0853,0853 RANCHO LA GLORIA,RANCHO LA GLORIA,08,CHIHUAHUA,08 CHIHUAHUA,
456,0854,0854 RANCHO DENTÓN,RANCHO DENTÓN,08,CHIHUAHUA,08 CHIHUAHUA,
456,0855,0855 LAGUNA LOS ALAZANES,LAGUNA LOS ALAZANES,08,CHIHUAHUA,08 CHIHUAHUA,
456,0856,0856 LAGUNA EL REY,LAGUNA EL REY,08,CHIHUAHUA,08 CHIHUAHUA,
456,0857,0857 ESCALÓN,ESCALÓN,08,CHIHUAHUA,08 CHIHUAHUA,
456,0858,0858 LA NORTEÑA,LA NORTEÑA,08,CHIHUAHUA,08 CHIHUAHUA,
456,0859,0859 MADERA,MADERA,08,CHIHUAHUA,08 CHIHUAHUA,
456,0860,0860 GUERRERO-YEPÓMERA,GUERRERO-YEPÓMERA,08,CHIHUAHUA,08 CHIHUAHUA,
456,0861,0861 VALLE DEL PESO,VALLE DEL PESO,08,CHIHUAHUA,08 CHIHUAHUA,
457,0833,0833 VALLE DE JUÁREZ,VALLE DE JUÁREZ,08,CHIHUAHUA,08 CHIHUAHUA,
458,1320,1320 ÁPAN,ÁPAN,13,HIDALGO,13 HIDALGO,
459,0805,0805 CUAUHTÉMOC,CUAUHTÉMOC,08,CHIHUAHUA,08 CHIHUAHUA,
459,0831,0831 MEOQUI-DELICIAS,MEOQUI-DELICIAS,08,CHIHUAHUA,08 CHIHUAHUA,
459,0834,0834 PARRAL-VALLE DEL VERANO,PARRAL-VALLE DEL VERANO,08,CHIHUAHUA,08 CHIHUAHUA,
459,0836,0836 ALDAMA-SAN DIEGO,ALDAMA-SAN DIEGO,08,CHIHUAHUA,08 CHIHUAHUA,
460,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
461,1003,1003 VALLE DEL GUADIANA,VALLE DEL GUADIANA,10,DURANGO,10 DURANGO,
462,0709,0709 ACAPETAHUA,ACAPETAHUA,07,CHIAPAS,07 CHIAPAS,
463,0605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,06,COLIMA,06 COLIMA,
463,0608,0608 JALIPA-TAPEIXTLES,JALIPA-TAPEIXTLES,06,COLIMA,06 COLIMA,
463,0609,0609 SANTIAGO-SALAGUA,SANTIAGO-SALAGUA,06,COLIMA,06 COLIMA,
464,0601,0601 COLIMA,COLIMA,06,COLIMA,06 COLIMA,
466,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
467,1503,1503 POLOTITLÁN,POLOTITLÁN,15,MÉXICO,15 MÉXICO,
468,2813,2813 ZONA SUR,ZONA SUR,28,TAMAULIPAS,28 TAMAULIPAS,
469,2807,2807 VICTORIA-GÜEMEZ,VICTORIA-GÜEMEZ,28,TAMAULIPAS,28 TAMAULIPAS,
470,1018,1018 PEÑÓN BLANCO,PEÑÓN BLANCO,10,DURANGO,10 DURANGO,
473,1805,1805 VALLE DE COMPOSTELA,VALLE DE COMPOSTELA,18,NAYARIT,18 NAYARIT,
475,0101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,01,AGUASCALIENTES,01 AGUASCALIENTES,
475,0102,0102 VALLE DE CHICALOTE,VALLE DE CHICALOTE,01,AGUASCALIENTES,01 AGUASCALIENTES,
475,0103,0103 EL LLANO,EL LLANO,01,AGUASCALIENTES,01 AGUASCALIENTES,
475,0104,0104 VENADERO,VENADERO,01,AGUASCALIENTES,01 AGUASCALIENTES,
475,0105,0105 VALLE DE CALVILLO,VALLE DE CALVILLO,01,AGUASCALIENTES,01 AGUASCALIENTES,
475,1101,1101 XICHÚ-ATARJEA,XICHÚ-ATARJEA,11,GUANAJUATO,11 GUANAJUATO,
475,1103,1103 OCAMPO,OCAMPO,11,GUANAJUATO,11 GUANAJUATO,
475,1104,1104 LAGUNA SECA,LAGUNA SECA,11,GUANAJUATO,11 GUANAJUATO,
475,1106,1106 DR. MORA-SAN JOSÉ ITURBIDE,DR. MORA-SAN JOSÉ ITURBIDE,11,GUANAJUATO,11 GUANAJUATO,
475,1107,1107 SAN MIGUEL DE ALLENDE,SAN MIGUEL DE ALLENDE,11,GUANAJUATO,11 GUANAJUATO,
475,1108,1108 CUENCA ALTA DEL RÍO LAJA,CUENCA ALTA DEL RÍO LAJA,11,GUANAJUATO,11 GUANAJUATO,
475,1110,1110 SILAO-ROMITA,SILAO-ROMITA,11,GUANAJUATO,11 GUANAJUATO,
475,1111,1111 LA MURALLA,LA MURALLA,11,GUANAJUATO,11 GUANAJUATO,
475,1113,1113 VALLE DE LEÓN,VALLE DE LEÓN,11,GUANAJUATO,11 GUANAJUATO,
475,1114,1114 RÍO TURBIO,RÍO TURBIO,11,GUANAJUATO,11 GUANAJUATO,
475,1115,1115 VALLE DE CELAYA,VALLE DE CELAYA,11,GUANAJUATO,11 GUANAJUATO,
475,1116,1116 VALLE DE LA CUEVITA,VALLE DE LA CUEVITA,11,GUANAJUATO,11 GUANAJUATO,
475,1117,1117 VALLE DE ACÁMBARO,VALLE DE ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO,
475,1118,1118 SALVATIERRA-ACÁMBARO,SALVATIERRA-ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO,
475,1119,1119 IRAPUATO-VALLE,IRAPUATO-VALLE,11,GUANAJUATO,11 GUANAJUATO,
475,1120,1120 PÉNJAMO-ABASOLO,PÉNJAMO-ABASOLO,11,GUANAJUATO,11 GUANAJUATO,
475,1121,1121 LAGO DE CUITZEO,LAGO DE CUITZEO,11,GUANAJUATO,11 GUANAJUATO,
475,1122,1122 CIÉNEGA PRIETA-MOROLEÓN,CIÉNEGA PRIETA-MOROLEÓN,11,GUANAJUATO,11 GUANAJUATO,
475,2201,2201 VALLE DE QUERÉTARO,VALLE DE QUERÉTARO,22,QUERÉTARO,22 QUERÉTARO,
475,2202,2202 VALLE DE AMAZCALA,VALLE DE AMAZCALA,22,QUERÉTARO,22 QUERÉTARO,
475,2203,2203 VALLE DE SAN JUAN DEL RÍO,VALLE DE SAN JUAN DEL RÍO,22,QUERÉTARO,22 QUERÉTARO,
475,2204,2204 VALLE DE BUENAVISTA,VALLE DE BUENAVISTA,22,QUERÉTARO,22 QUERÉTARO,
475,2205,2205 VALLE DE TEQUISQUIAPAN,VALLE DE TEQUISQUIAPAN,22,QUERÉTARO,22 QUERÉTARO,
475,2206,2206 VALLE DE CADEREYTA,VALLE DE CADEREYTA,22,QUERÉTARO,22 QUERÉTARO,
475,2207,2207 TOLIMÁN,TOLIMÁN,22,QUERÉTARO,22 QUERÉTARO,
475,2208,2208 VALLE DE HUIMILPAN,VALLE DE HUIMILPAN,22,QUERÉTARO,22 QUERÉTARO,
475,2209,2209 VALLE DE AMEALCO,VALLE DE AMEALCO,22,QUERÉTARO,22 QUERÉTARO,
475,2210,2210 MOCTEZUMA,MOCTEZUMA,22,QUERÉTARO,22 QUERÉTARO,
475,2211,2211 TAMPAÓN-ZONA DE SIERRA,TAMPAÓN-ZONA DE SIERRA,22,QUERÉTARO,22 QUERÉTARO,
477,1610,1610 CIUDAD HIDALGO-TUXPAN,CIUDAD HIDALGO-TUXPAN,16,MICHOACÁN DE OCAMPO,16 MICHOACÁN DE OCAMPO,
478,1503,1503 POLOTITLÁN,POLOTITLÁN,15,MÉXICO,15 MÉXICO,
479,1209,1209 ARCELIA,ARCELIA,12,GUERRERO,12 GUERRERO,
479,1504,1504 TENANCINGO,TENANCINGO,15,MÉXICO,15 MÉXICO,
480,2403,2403 SALINAS DE HIDALGO,SALINAS DE HIDALGO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
481,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
482,1506,1506 CHALCO-AMECAMECA,CHALCO-AMECAMECA,15,MÉXICO,15 MÉXICO,
483,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
484,2644,2644 FUERTE-MAYO,FUERTE-MAYO,26,SONORA,26 SONORA,
485,1502,1502 IXTLAHUACA-ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,15,MÉXICO,15 MÉXICO,
486,1504,1504 TENANCINGO,TENANCINGO,15,MÉXICO,15 MÉXICO,
487,2624,2624 RÍO SONORA,RÍO SONORA,26,SONORA,26 SONORA,
487,2625,2625 RÍO SAN MIGUEL,RÍO SAN MIGUEL,26,SONORA,26 SONORA,
487,2626,2626 RÍO ZANJÓN,RÍO ZANJÓN,26,SONORA,26 SONORA,
487,2627,2627 RÍO BACOACHI,RÍO BACOACHI,26,SONORA,26 SONORA,
487,2634,2634 RÍO MÁTAPE,RÍO MÁTAPE,26,SONORA,26 SONORA,
488,0901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,09,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO,
488,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO,
489,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
492,1117,1117 VALLE DE ACÁMBARO,VALLE DE ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO,
492,1501,1501 VALLE DE TOLUCA,VALLE DE TOLUCA,15,MÉXICO,15 MÉXICO,
492,1502,1502 IXTLAHUACA-ATLACOMULCO,IXTLAHUACA-ATLACOMULCO,15,MÉXICO,15 MÉXICO,
492,1601,1601 MARAVATÍO-CONTEPEC-E. HUERTA,MARAVATÍO-CONTEPEC-E. HUERTA,16,MICHOACÁN DE OCAMPO,16 MICHOACÁN DE OCAMPO,
493,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
494,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
494,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA,
494,2640,2640 VALLE DEL YAQUI,VALLE DEL YAQUI,26,SONORA,26 SONORA,
494,2642,2642 VALLE DEL MAYO,VALLE DEL MAYO,26,SONORA,26 SONORA,
495,2640,2640 VALLE DEL YAQUI,VALLE DEL YAQUI,26,SONORA,26 SONORA,
496,2601,2601 VALLE DE SAN LUIS RÍO COLORADO,VALLE DE SAN LUIS RÍO COLORADO,26,SONORA,26 SONORA,
496,2602,2602 LOS VIDRIOS,LOS VIDRIOS,26,SONORA,26 SONORA,
497,2605,2605 CABORCA,CABORCA,26,SONORA,26 SONORA,
497,2617,2617 PUERTO LIBERTAD,PUERTO LIBERTAD,26,SONORA,26 SONORA,
497,2618,2618 ARIVAIPA,ARIVAIPA,26,SONORA,26 SONORA,
499,1114,1114 RÍO TURBIO,RÍO TURBIO,11,GUANAJUATO,11 GUANAJUATO,
500,2634,2634 RÍO MÁTAPE,RÍO MÁTAPE,26,SONORA,26 SONORA,
500,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA,
501,1119,1119 IRAPUATO-VALLE,IRAPUATO-VALLE,11,GUANAJUATO,11 GUANAJUATO,
502,1108,1108 CUENCA ALTA DEL RÍO LAJA,CUENCA ALTA DEL RÍO LAJA,11,GUANAJUATO,11 GUANAJUATO,
503,1101,1101 XICHÚ-ATARJEA,XICHÚ-ATARJEA,11,GUANAJUATO,11 GUANAJUATO,
503,1103,1103 OCAMPO,OCAMPO,11,GUANAJUATO,11 GUANAJUATO,
503,1104,1104 LAGUNA SECA,LAGUNA SECA,11,GUANAJUATO,11 GUANAJUATO,
503,1106,1106 DR. MORA-SAN JOSÉ ITURBIDE,DR. MORA-SAN JOSÉ ITURBIDE,11,GUANAJUATO,11 GUANAJUATO,
503,1107,1107 SAN MIGUEL DE ALLENDE,SAN MIGUEL DE ALLENDE,11,GUANAJUATO,11 GUANAJUATO,
503,1108,1108 CUENCA ALTA DEL RÍO LAJA,CUENCA ALTA DEL RÍO LAJA,11,GUANAJUATO,11 GUANAJUATO,
503,1110,1110 SILAO-ROMITA,SILAO-ROMITA,11,GUANAJUATO,11 GUANAJUATO,
503,1111,1111 LA MURALLA,LA MURALLA,11,GUANAJUATO,11 GUANAJUATO,
503,1113,1113 VALLE DE LEÓN,VALLE DE LEÓN,11,GUANAJUATO,11 GUANAJUATO,
503,1114,1114 RÍO TURBIO,RÍO TURBIO,11,GUANAJUATO,11 GUANAJUATO,
503,1115,1115 VALLE DE CELAYA,VALLE DE CELAYA,11,GUANAJUATO,11 GUANAJUATO,
503,1116,1116 VALLE DE LA CUEVITA,VALLE DE LA CUEVITA,11,GUANAJUATO,11 GUANAJUATO,
503,1117,1117 VALLE DE ACÁMBARO,VALLE DE ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO,
503,1118,1118 SALVATIERRA-ACÁMBARO,SALVATIERRA-ACÁMBARO,11,GUANAJUATO,11 GUANAJUATO,
503,1119,1119 IRAPUATO-VALLE,IRAPUATO-VALLE,11,GUANAJUATO,11 GUANAJUATO,
503,1120,1120 PÉNJAMO-ABASOLO,PÉNJAMO-ABASOLO,11,GUANAJUATO,11 GUANAJUATO,
503,1121,1121 LAGO DE CUITZEO,LAGO DE CUITZEO,11,GUANAJUATO,11 GUANAJUATO,
503,1122,1122 CIÉNEGA PRIETA-MOROLEÓN,CIÉNEGA PRIETA-MOROLEÓN,11,GUANAJUATO,11 GUANAJUATO,
504,2640,2640 VALLE DEL YAQUI,VALLE DEL YAQUI,26,SONORA,26 SONORA,
505,1501,1501 VALLE DE TOLUCA,VALLE DE TOLUCA,15,MÉXICO,15 MÉXICO,
506,1114,1114 RÍO TURBIO,RÍO TURBIO,11,GUANAJUATO,11 GUANAJUATO,
507,1114,1114 RÍO TURBIO,RÍO TURBIO,11,GUANAJUATO,11 GUANAJUATO,
508,0101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,01,AGUASCALIENTES,01 AGUASCALIENTES,
508,0102,0102 VALLE DE CHICALOTE,VALLE DE CHICALOTE,01,AGUASCALIENTES,01 AGUASCALIENTES,
508,0103,0103 EL LLANO,EL LLANO,01,AGUASCALIENTES,01 AGUASCALIENTES,
508,0105,0105 VALLE DE CALVILLO,VALLE DE CALVILLO,01,AGUASCALIENTES,01 AGUASCALIENTES,
509,2621,2621 MESA DEL SERI-LA VICTORIA,MESA DEL SERI-LA VICTORIA,26,SONORA,26 SONORA,
510,1113,1113 VALLE DE LEÓN,VALLE DE LEÓN,11,GUANAJUATO,11 GUANAJUATO,
511,1122,1122 CIÉNEGA PRIETA-MOROLEÓN,CIÉNEGA PRIETA-MOROLEÓN,11,GUANAJUATO,11 GUANAJUATO,
513,2612,2612 MAGDALENA,MAGDALENA,26,SONORA,26 SONORA,
514,1116,1116 VALLE DE LA CUEVITA,VALLE DE LA CUEVITA,11,GUANAJUATO,11 GUANAJUATO,
515,1110,1110 SILAO-ROMITA,SILAO-ROMITA,11,GUANAJUATO,11 GUANAJUATO,
516,1122,1122 CIÉNEGA PRIETA-MOROLEÓN,CIÉNEGA PRIETA-MOROLEÓN,11,GUANAJUATO,11 GUANAJUATO,
517,2412,2412 JARAL DE BERRIOS-VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
518,1114,1114 RÍO TURBIO,RÍO TURBIO,11,GUANAJUATO,11 GUANAJUATO,
519,2412,2412 JARAL DE BERRIOS-VILLA DE REYES,JARAL DE BERRIOS-VILLA DE REYES,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
520,1116,1116 VALLE DE LA CUEVITA,VALLE DE LA CUEVITA,11,GUANAJUATO,11 GUANAJUATO,
521,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
523,1235,1235 CUAJINICUILAPA,CUAJINICUILAPA,12,GUERRERO,12 GUERRERO,
524,1227,1227 LA SABANA,LA SABANA,12,GUERRERO,12 GUERRERO,
524,1230,1230 PAPAGAYO,PAPAGAYO,12,GUERRERO,12 GUERRERO,
524,1230,1230 PAPAGAYO,PAPAGAYO,12,GUERRERO,12 GUERRERO,
524,1231,1231 SAN MARCOS,SAN MARCOS,12,GUERRERO,12 GUERRERO,
524,1231,1231 SAN MARCOS,SAN MARCOS,12,GUERRERO,12 GUERRERO,
524,1232,1232 NEXPA,NEXPA,12,GUERRERO,12 GUERRERO,
524,1232,1232 NEXPA,NEXPA,12,GUERRERO,12 GUERRERO,
524,1233,1233 COPALA,COPALA,12,GUERRERO,12 GUERRERO,
524,1233,1233 COPALA,COPALA,12,GUERRERO,12 GUERRERO,
524,1234,1234 MARQUELIA,MARQUELIA,12,GUERRERO,12 GUERRERO,
524,1234,1234 MARQUELIA,MARQUELIA,12,GUERRERO,12 GUERRERO,
524,1235,1235 CUAJINICUILAPA,CUAJINICUILAPA,12,GUERRERO,12 GUERRERO,
524,1235,1235 CUAJINICUILAPA,CUAJINICUILAPA,12,GUERRERO,12 GUERRERO,
525,1201,1201 TLAPA-HUAMUXTITLÁN,TLAPA-HUAMUXTITLÁN,12,GUERRERO,12 GUERRERO,
525,1202,1202 HUITZUCO,HUITZUCO,12,GUERRERO,12 GUERRERO,
525,1203,1203 POLONCINGO,POLONCINGO,12,GUERRERO,12 GUERRERO,
525,1204,1204 BUENAVISTA DE CUÉLLAR,BUENAVISTA DE CUÉLLAR,12,GUERRERO,12 GUERRERO,
525,1205,1205 IGUALA,IGUALA,12,GUERRERO,12 GUERRERO,
525,1206,1206 CHILAPA,CHILAPA,12,GUERRERO,12 GUERRERO,
525,1207,1207 TLACOTEPEC,TLACOTEPEC,12,GUERRERO,12 GUERRERO,
525,1208,1208 ALTAMIRANO-CUTZAMALA,ALTAMIRANO-CUTZAMALA,12,GUERRERO,12 GUERRERO,
525,1209,1209 ARCELIA,ARCELIA,12,GUERRERO,12 GUERRERO,
525,1210,1210 PASO DE ARENA,PASO DE ARENA,12,GUERRERO,12 GUERRERO,
525,1211,1211 COAHUAYUTLA,COAHUAYUTLA,12,GUERRERO,12 GUERRERO,
525,1212,1212 EL NARANJITO,EL NARANJITO,12,GUERRERO,12 GUERRERO,
525,1213,1213 LA UNIÓN,LA UNIÓN,12,GUERRERO,12 GUERRERO,
525,1214,1214 PANTLA,PANTLA,12,GUERRERO,12 GUERRERO,
525,1215,1215 IXTAPA,IXTAPA,12,GUERRERO,12 GUERRERO,
525,1216,1216 BAHÍA DE ZIHUATANEJO,BAHÍA DE ZIHUATANEJO,12,GUERRERO,12 GUERRERO,
525,1217,1217 COACOYUL,COACOYUL,12,GUERRERO,12 GUERRERO,
525,1218,1218 SAN JERONIMITO,SAN JERONIMITO,12,GUERRERO,12 GUERRERO,
525,1219,1219 PETATLÁN,PETATLÁN,12,GUERRERO,12 GUERRERO,
525,1220,1220 COYUQUILLA,COYUQUILLA,12,GUERRERO,12 GUERRERO,
525,1221,1221 SAN LUÍS,SAN LUÍS,12,GUERRERO,12 GUERRERO,
525,1222,1222 TECPAN,TECPAN,12,GUERRERO,12 GUERRERO,
525,1223,1223 ATOYAC,ATOYAC,12,GUERRERO,12 GUERRERO,
525,1224,1224 COYUCA,COYUCA,12,GUERRERO,12 GUERRERO,
525,1225,1225 CONCHERO,CONCHERO,12,GUERRERO,12 GUERRERO,
525,1226,1226 BAHÍA DE ACAPULCO,BAHÍA DE ACAPULCO,12,GUERRERO,12 GUERRERO,
525,1227,1227 LA SABANA,LA SABANA,12,GUERRERO,12 GUERRERO,
525,1228,1228 CHILPANCINGO,CHILPANCINGO,12,GUERRERO,12 GUERRERO,
525,1229,1229 TEPECHICOTLÁN,TEPECHICOTLÁN,12,GUERRERO,12 GUERRERO,
525,1230,1230 PAPAGAYO,PAPAGAYO,12,GUERRERO,12 GUERRERO,
525,1231,1231 SAN MARCOS,SAN MARCOS,12,GUERRERO,12 GUERRERO,
525,1232,1232 NEXPA,NEXPA,12,GUERRERO,12 GUERRERO,
525,1233,1233 COPALA,COPALA,12,GUERRERO,12 GUERRERO,
525,1234,1234 MARQUELIA,MARQUELIA,12,GUERRERO,12 GUERRERO,
525,1235,1235 CUAJINICUILAPA,CUAJINICUILAPA,12,GUERRERO,12 GUERRERO,
526,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO,
528,1227,1227 LA SABANA,LA SABANA,12,GUERRERO,12 GUERRERO,
529,1205,1205 IGUALA,IGUALA,12,GUERRERO,12 GUERRERO,
530,1205,1205 IGUALA,IGUALA,12,GUERRERO,12 GUERRERO,
532,1205,1205 IGUALA,IGUALA,12,GUERRERO,12 GUERRERO,
532,1212,1212 EL NARANJITO,EL NARANJITO,12,GUERRERO,12 GUERRERO,
532,1216,1216 BAHÍA DE ZIHUATANEJO,BAHÍA DE ZIHUATANEJO,12,GUERRERO,12 GUERRERO,
532,1221,1221 SAN LUÍS,SAN LUÍS,12,GUERRERO,12 GUERRERO,
532,1228,1228 CHILPANCINGO,CHILPANCINGO,12,GUERRERO,12 GUERRERO,
533,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA,
534,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA,
535,2650,2650 NOGALES,NOGALES,26,SONORA,26 SONORA,
536,1235,1235 CUAJINICUILAPA,CUAJINICUILAPA,12,GUERRERO,12 GUERRERO,
537,2605,2605 CABORCA,CABORCA,26,SONORA,26 SONORA,
538,2605,2605 CABORCA,CABORCA,26,SONORA,26 SONORA,
539,2605,2605 CABORCA,CABORCA,26,SONORA,26 SONORA,
540,2612,2612 MAGDALENA,MAGDALENA,26,SONORA,26 SONORA,
541,2626,2626 RÍO ZANJÓN,RÍO ZANJÓN,26,SONORA,26 SONORA,
542,2630,2630 ARROYO SAN BERNARDINO,ARROYO SAN BERNARDINO,26,SONORA,26 SONORA,
543,2616,2616 RÍO SAN PEDRO,RÍO SAN PEDRO,26,SONORA,26 SONORA,
543,2627,2627 RÍO BACOACHI,RÍO BACOACHI,26,SONORA,26 SONORA,
545,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA,
546,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA,
549,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
550,2814,2814 TULA-BUSTAMANTE,TULA-BUSTAMANTE,28,TAMAULIPAS,28 TAMAULIPAS,
552,1309,1309 CHAPANTONGO-ALFAJAYUCAN,CHAPANTONGO-ALFAJAYUCAN,13,HIDALGO,13 HIDALGO,
552,1313,1313 ACTOPAN-SANTIAGO DE ANAYA,ACTOPAN-SANTIAGO DE ANAYA,13,HIDALGO,13 HIDALGO,
553,1301,1301 ZIMAPÁN,ZIMAPÁN,13,HIDALGO,13 HIDALGO,
557,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO,
559,1320,1320 ÁPAN,ÁPAN,13,HIDALGO,13 HIDALGO,
561,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO,
564,1307,1307 HUICHAPAN-TECOZAUTLA,HUICHAPAN-TECOZAUTLA,13,HIDALGO,13 HIDALGO,
567,3012,3012 COSTERA DE COATZACOALCOS,COSTERA DE COATZACOALCOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
568,1310,1310 VALLE DEL MEZQUITAL,VALLE DEL MEZQUITAL,13,HIDALGO,13 HIDALGO,
568,1313,1313 ACTOPAN-SANTIAGO DE ANAYA,ACTOPAN-SANTIAGO DE ANAYA,13,HIDALGO,13 HIDALGO,
569,1317,1317 VALLE DE TULANCINGO,VALLE DE TULANCINGO,13,HIDALGO,13 HIDALGO,
570,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
571,1409,1409 AMECA,AMECA,14,JALISCO,14 JALISCO,
572,1807,1807 VALLE DE BANDERAS,VALLE DE BANDERAS,18,NAYARIT,18 NAYARIT,
573,1401,1401 ATEMAJAC,ATEMAJAC,14,JALISCO,14 JALISCO,
573,1402,1402 TOLUQUILLA,TOLUQUILLA,14,JALISCO,14 JALISCO,
573,1403,1403 CAJITITLÁN,CAJITITLÁN,14,JALISCO,14 JALISCO,
573,1404,1404 PONCITLÁN,PONCITLÁN,14,JALISCO,14 JALISCO,
573,1405,1405 OCOTLÁN,OCOTLÁN,14,JALISCO,14 JALISCO,
573,1406,1406 CIUDAD GUZMÁN,CIUDAD GUZMÁN,14,JALISCO,14 JALISCO,
573,1407,1407 AGUACATE,AGUACATE,14,JALISCO,14 JALISCO,
573,1408,1408 LA BARCA,LA BARCA,14,JALISCO,14 JALISCO,
573,1409,1409 AMECA,AMECA,14,JALISCO,14 JALISCO,
573,1410,1410 LAGOS DE MORENO,LAGOS DE MORENO,14,JALISCO,14 JALISCO,
573,1411,1411 EL MUERTO,EL MUERTO,14,JALISCO,14 JALISCO,
573,1412,1412 20 DE NOVIEMBRE,20 DE NOVIEMBRE,14,JALISCO,14 JALISCO,
573,1413,1413 ALTOS DE JALISCO,ALTOS DE JALISCO,14,JALISCO,14 JALISCO,
573,1414,1414 TEPATITLÁN,TEPATITLÁN,14,JALISCO,14 JALISCO,
573,1415,1415 JALOSTOTITLÁN,JALOSTOTITLÁN,14,JALISCO,14 JALISCO,
573,1416,1416 VALLE DE GUADALUPE,VALLE DE GUADALUPE,14,JALISCO,14 JALISCO,
573,1417,1417 AUTLÁN,AUTLÁN,14,JALISCO,14 JALISCO,
573,1418,1418 UNIÓN DE TULA,UNIÓN DE TULA,14,JALISCO,14 JALISCO,
573,1419,1419 TECOLOTLÁN,TECOLOTLÁN,14,JALISCO,14 JALISCO,
573,1420,1420 JIQUILPAN,JIQUILPAN,14,JALISCO,14 JALISCO,
